frames,position.x_comp,position.y_comp,position.z_comp,rotation.x_comp,rotation.y_comp,rotation.z_comp,rotation.w_comp,Spine Front-Back_comp,Spine Left-Right_comp,Spine Twist Left-Right_comp,Chest Front-Back_comp,Chest Left-Right_comp,Chest Twist Left-Right_comp,Neck Nod Down-Up_comp,Neck Tilt Left-Right_comp,Neck Turn Left-Right_comp,Head Nod Down-Up_comp,Head Tilt Left-Right_comp,Head Turn Left-Right_comp,Left Upper Leg Front-Back_comp,Left Upper Leg In-Out_comp,Left Upper Leg Twist In-Out_comp,Left Lower Leg Stretch_comp,Left Lower Leg Twist In-Out_comp,Left Foot Up-Down_comp,Left Foot Twist In-Out_comp,Right Upper Leg Front-Back_comp,Right Upper Leg In-Out_comp,Right Upper Leg Twist In-Out_comp,Right Lower Leg Stretch_comp,Right Lower Leg Twist In-Out_comp,Right Foot Up-Down_comp,Right Foot Twist In-Out_comp,Left Shoulder Down-Up_comp,Left Shoulder Front-Back_comp,Left Arm Down-Up_comp,Left Arm Front-Back_comp,Left Arm Twist In-Out_comp,Left Forearm Stretch_comp,Left Forearm Twist In-Out_comp,Left Hand Down-Up_comp,Left Hand In-Out_comp,Right Shoulder Down-Up_comp,Right Shoulder Front-Back_comp,Right Arm Down-Up_comp,Right Arm Front-Back_comp,Right Arm Twist In-Out_comp,Right Forearm Stretch_comp,Right Forearm Twist In-Out_comp,Right Hand Down-Up_comp,Right Hand In-Out_comp
40,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009790373,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.444787,0.9409947,0.686668,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.07254302,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
41,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009790373,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.444787,0.9409947,0.686668,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.07254302,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
42,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009790373,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.444787,0.9409947,0.686668,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.07254302,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
43,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009790373,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.444787,0.9409947,0.686668,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.07254302,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
44,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009790373,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.444787,0.9409947,0.686668,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.07254302,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
45,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009790373,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.444787,0.9409947,0.686668,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.07254302,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
46,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009790373,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.444787,0.9409947,0.686668,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.07254302,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
47,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009790373,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.444787,0.9409947,0.686668,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.07254302,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
48,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009790373,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.444787,0.9409947,0.686668,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.07254302,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
49,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009790373,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.444787,0.9409947,0.686668,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.07254302,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
50,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009790373,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.444787,0.9409947,0.686668,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.07254302,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
51,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009790373,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.444787,0.9409947,0.686668,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.07254302,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
52,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009790373,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.444787,0.9409947,0.686668,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.07254302,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
53,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009790373,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.444787,0.9409947,0.686668,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.07254302,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
54,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009790373,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.444787,0.9409947,0.686668,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.07254302,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
55,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009790373,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.444787,0.9409947,0.686668,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.07254302,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
56,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009790373,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.444787,0.9409947,0.686668,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.07254302,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
57,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009790373,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.444787,0.9409947,0.686668,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.07254302,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
58,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009790373,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.444787,0.9409947,0.686668,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.07254302,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
59,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009790373,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.444787,0.9409947,0.686668,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.07254302,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
60,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009790373,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.444787,0.9409947,0.686668,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.07254302,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
61,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009790373,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.444787,0.9409947,0.686668,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.07254302,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
62,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009790373,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.444787,0.9409947,0.686668,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.07254302,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
63,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009790373,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.444787,0.9409947,0.686668,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.07254302,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
64,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009767127,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.487056,0.9409947,0.6524094,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.09110051,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
65,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009767127,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.487056,0.9409947,0.6524094,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.09110051,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
66,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009767127,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.487056,0.9409947,0.6524094,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.09110051,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
67,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009767127,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.487056,0.9409947,0.6524094,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.09110051,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
68,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009767127,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.487056,0.9409947,0.6524094,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.09110051,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
69,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009767127,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.487056,0.9409947,0.6524094,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.09110051,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
70,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009767127,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.487056,0.9409947,0.6524094,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.09110051,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
71,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009767127,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.487056,0.9409947,0.6524094,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.09110051,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
72,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009767127,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.487056,0.9409947,0.6524094,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.09110051,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
73,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009767127,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.487056,0.9409947,0.6524094,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.09110051,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
74,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009767127,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.487056,0.9409947,0.6524094,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.09110051,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
75,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009767127,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.487056,0.9409947,0.6524094,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.09110051,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
76,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009767127,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.487056,0.9409947,0.6524094,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.09110051,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
77,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009767127,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.487056,0.9409947,0.6524094,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.09110051,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
78,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009767127,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.487056,0.9409947,0.6524094,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.09110051,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
79,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009767127,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.487056,0.9409947,0.6524094,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.09110051,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
80,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009767127,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.487056,0.9409947,0.6524094,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.09110051,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
81,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009767127,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.487056,0.9409947,0.6524094,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.09110051,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
82,0.3798179,0.2136354,0.5929461,0.7104632,0.7252137,0.7357969,0.0009767127,0.6526173,0.2160142,0.3429632,0.612336,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7827529,0.5202484,0.9097145,0.487056,0.9409947,0.6524094,0.3141351,0.4681449,0.5640832,0.983717,0.808994,0.9519876,0.2316456,0.4495873,0.09142634,0.008351827,0.7575669,0.2482945,0.8360058,0.3385763,0.8023652,0.8675346,0.3818201,0.7797709,1.149509E-05,0.9999827,0.09110051,0.8712023,0.4350497,0.8421202,0.7996033,0.1928862,0.6748458
